provider_id,year_month,claims_n,members_unique_n,billed_total,approved_total,avg_claim_amount,median_claim_amount,p95_claim_amount,emergency_claims_n,inpatient_claims_n,preventive_claims_n,duplicate_claims_n,suspicious_claims_n,dx_proc_mismatch_n,high_severity_share,suspicious_claim_ratio,provider_type,specialty_group,provider_archetype,cost_vs_peer_index,utilization_density_index,anomaly_score_provider,provider_alert_level
PRV00081,2024-10,2,2,349.96000000000004,279.0,174.98000000000002,174.98000000000002,221.564,0,0,1,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,0.841,1.0,0.036,Normal
PRV00081,2024-11,4,4,341.05,299.4,85.2625,71.55000000000001,135.44949999999997,0,0,0,0,1,0,0.25,0.25,Pharmacy,Pharmacy,Expensive,0.294,1.0,0.124,Normal
PRV00081,2024-12,7,7,1989.77,1686.07,284.2528571428571,183.44,730.6499999999996,0,0,1,0,0,0,0.143,0.0,Pharmacy,Pharmacy,Expensive,1.043,1.0,0.047,Normal
PRV00081,2025-01,5,5,1145.5900000000001,1019.6800000000001,229.11800000000002,183.3,392.88599999999997,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,0.958,1.0,0.036,Normal
PRV00081,2025-02,3,3,617.99,565.03,205.99666666666667,157.8,322.36499999999995,0,0,0,1,1,0,0.333,0.333,Pharmacy,Pharmacy,Expensive,0.812,1.0,0.153,Normal
PRV00081,2025-03,5,5,931.87,792.48,186.374,65.52,503.006,0,0,0,0,1,0,0.0,0.2,Pharmacy,Pharmacy,Expensive,0.797,1.0,0.106,Normal
PRV00081,2025-04,3,3,353.16999999999996,315.95,117.72333333333331,108.29,196.66099999999997,0,0,0,0,1,0,0.0,0.333,Pharmacy,Pharmacy,Expensive,0.487,1.0,0.153,Normal
PRV00081,2025-05,2,2,233.17000000000002,201.91000000000003,116.58500000000001,116.58500000000001,122.8355,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,0.472,1.0,0.036,Normal
PRV00081,2025-06,5,5,1636.19,1491.15,327.238,197.67,833.3899999999999,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,1.343,1.0,0.122,Normal
PRV00081,2025-07,9,9,975.86,844.1999999999999,108.42888888888889,110.09,185.896,0,0,1,2,2,0,0.111,0.222,Pharmacy,Pharmacy,Expensive,0.347,1.0,0.114,Normal
PRV00081,2025-08,8,8,1708.35,1526.48,213.54375,183.825,364.9215,0,0,0,1,1,0,0.0,0.125,Pharmacy,Pharmacy,Expensive,0.649,1.0,0.08,Normal
PRV00081,2025-09,6,6,1007.1700000000001,897.24,167.86166666666668,177.95,223.53,0,0,0,0,1,0,0.167,0.167,Pharmacy,Pharmacy,Expensive,0.634,1.0,0.094,Normal
PRV00081,2025-10,3,3,2136.9,1974.6399999999999,712.3000000000001,283.06,1584.523,0,0,1,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,2.875,1.0,0.505,High Alert
PRV00081,2025-11,3,3,619.04,556.34,206.34666666666666,193.55,257.063,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,0.821,1.0,0.036,Normal
PRV00081,2025-12,3,3,4816.0,3532.1299999999997,1605.3333333333333,151.58,4084.9669999999996,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,5.508,1.0,1.163,High Alert
PRV00082,2024-01,6,6,2580.7299999999996,2201.4500000000003,430.1216666666666,398.365,625.185,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,1.078,1.0,0.044,Normal
PRV00082,2024-04,4,4,1413.5,1243.83,353.375,342.39,440.3855,0,0,1,0,2,0,0.0,0.5,Imaging,Radiology,High Complexity,0.65,1.0,0.199,Normal
PRV00082,2024-05,3,3,2196.1,2009.45,732.0333333333333,782.63,890.2159999999999,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,1.767,1.0,0.216,Normal
PRV00082,2024-06,2,2,1958.4099999999999,1828.67,979.2049999999999,979.2049999999999,1354.1674999999998,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,2.16,1.0,0.314,Watchlist
PRV00082,2024-07,3,3,1084.82,949.4,361.6066666666666,319.8,504.9839999999999,0,0,1,0,0,0,0.333,0.0,Imaging,Radiology,High Complexity,1.287,1.0,0.096,Normal
PRV00082,2024-08,6,6,2066.85,1783.06,344.47499999999997,341.16499999999996,562.725,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,1.233,1.0,0.082,Normal
PRV00082,2024-09,3,3,2645.63,2395.13,881.8766666666667,545.97,1758.4859999999999,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,1.357,1.0,0.113,Normal
PRV00082,2024-10,2,2,555.42,489.22,277.71,277.71,279.17699999999996,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,0.943,1.0,0.024,Normal
PRV00082,2024-11,2,2,896.0899999999999,801.71,448.04499999999996,448.04499999999996,504.8215,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,1.146,1.0,0.06,Normal
PRV00082,2024-12,4,4,2677.01,2398.73,669.2525,702.335,982.8529999999998,0,0,0,0,0,0,0.25,0.0,Imaging,Radiology,High Complexity,1.774,1.0,0.218,Normal
PRV00082,2025-01,2,2,934.7,803.3399999999999,467.35,467.35,481.723,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,1.176,1.0,0.068,Normal
PRV00082,2025-02,2,2,3852.61,3083.7999999999997,1926.305,1926.305,3414.8825,0,0,0,1,1,0,0.0,0.5,Imaging,Radiology,High Complexity,4.05,1.0,0.962,High Alert
PRV00082,2025-03,4,4,1852.95,1600.26,463.2375,305.815,964.2499999999998,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,0.855,1.0,0.024,Normal
PRV00082,2025-04,1,1,699.1,699.1,699.1,699.1,699.1,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,1.825,1.0,0.23,Watchlist
PRV00082,2025-05,1,1,599.34,433.08,599.34,599.34,599.34,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,1.172,1.0,0.067,Normal
PRV00082,2025-06,3,3,1277.37,1141.34,425.78999999999996,398.79,511.53299999999996,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,0.663,1.0,0.024,Normal
PRV00082,2025-07,3,3,5372.83,4552.6,1790.9433333333334,797.48,3711.923,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,3.639,1.0,0.684,High Alert
PRV00082,2025-08,5,5,1645.69,1473.0,329.13800000000003,302.77,460.04999999999995,0,0,0,0,0,0,0.2,0.0,Imaging,Radiology,High Complexity,1.143,1.0,0.06,Normal
PRV00082,2025-09,6,6,1580.03,1386.33,263.3383333333333,269.605,413.685,0,0,0,1,2,0,0.0,0.333,Imaging,Radiology,High Complexity,0.75,1.0,0.141,Normal
PRV00082,2025-11,4,4,1398.24,1283.04,349.56,379.97,534.264,0,0,0,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,0.636,1.0,0.024,Normal
PRV00082,2025-12,5,5,2580.79,2202.24,516.158,553.13,690.1139999999999,0,0,1,0,0,0,0.0,0.0,Imaging,Radiology,High Complexity,1.777,1.0,0.218,Normal
PRV00083,2024-01,10,10,2197.9700000000003,1888.25,219.79700000000003,145.70499999999998,480.58749999999986,1,0,3,0,0,0,0.1,0.0,Clinic,General Medicine,Normal,0.484,1.0,0.01,Normal
PRV00083,2024-02,18,18,3591.99,3117.69,199.55499999999998,178.935,378.58399999999983,1,0,1,0,1,0,0.0,0.056,Clinic,General Medicine,Normal,0.485,1.0,0.03,Normal
PRV00083,2024-03,15,15,9125.26,8317.85,608.3506666666667,229.4,2937.8589999999976,2,0,1,0,0,0,0.067,0.0,Clinic,General Medicine,Normal,1.299,1.0,0.085,Normal
PRV00083,2024-04,14,14,2246.37,1927.1200000000001,160.45499999999998,97.10499999999999,385.7309999999999,0,0,0,0,1,0,0.071,0.071,Clinic,General Medicine,Normal,0.329,1.0,0.035,Normal
PRV00083,2024-05,17,17,4358.43,3761.7200000000003,256.37823529411764,136.87,825.9839999999999,2,0,1,0,0,0,0.176,0.0,Clinic,General Medicine,Normal,0.702,1.0,0.01,Normal
PRV00083,2024-06,14,14,2750.15,2473.73,196.43928571428572,128.95,463.2064999999999,0,0,0,0,1,0,0.0,0.071,Clinic,General Medicine,Normal,0.447,1.0,0.035,Normal
PRV00083,2024-07,12,12,1647.22,1413.88,137.26833333333335,126.445,208.5675,2,0,4,1,1,0,0.083,0.083,Clinic,General Medicine,Normal,0.322,1.0,0.039,Normal
PRV00083,2024-08,14,14,2111.1,1840.05,150.79285714285714,135.76,348.62149999999997,4,0,1,0,2,0,0.0,0.143,Clinic,General Medicine,Normal,0.437,1.0,0.06,Normal
PRV00083,2024-09,24,24,8616.76,7566.31,359.0316666666667,236.035,1324.3989999999985,3,0,3,0,2,0,0.042,0.083,Clinic,General Medicine,Normal,0.851,1.0,0.039,Normal
PRV00083,2024-10,19,18,3691.54,3289.92,194.2915789473684,178.36,386.08399999999966,3,0,1,0,1,0,0.0,0.053,Clinic,General Medicine,Normal,0.481,1.056,0.029,Normal
PRV00083,2024-11,11,11,9822.23,8503.49,892.93,231.04,3920.16,3,0,0,0,2,0,0.182,0.182,Clinic,General Medicine,Normal,2.14,1.0,0.359,Watchlist
PRV00083,2024-12,15,15,4504.02,3937.46,300.26800000000003,196.25,879.4409999999998,2,0,2,0,2,0,0.133,0.133,Clinic,General Medicine,Normal,0.711,1.0,0.057,Normal
PRV00083,2025-01,14,14,3715.18,3125.28,265.37,185.73000000000002,619.1569999999997,2,0,2,0,1,0,0.071,0.071,Clinic,General Medicine,Normal,0.554,1.0,0.035,Normal
PRV00083,2025-02,14,14,4852.23,4235.389999999999,346.5878571428571,218.405,1022.5209999999995,2,0,0,0,2,0,0.071,0.143,Clinic,General Medicine,Normal,0.88,1.0,0.06,Normal
PRV00083,2025-03,23,23,20774.25,19615.399999999998,903.2282608695652,137.73,4224.601999999995,6,0,1,1,2,0,0.043,0.087,Clinic,General Medicine,Normal,2.159,1.0,0.33,Watchlist
PRV00083,2025-04,19,19,5085.8,4444.46,267.67368421052635,162.4,818.9849999999993,3,0,2,0,0,0,0.0,0.0,Clinic,General Medicine,Normal,0.585,1.0,0.01,Normal
PRV00083,2025-05,19,19,5634.4,4890.610000000001,296.5473684210526,155.38,610.6179999999955,2,0,1,0,0,0,0.053,0.0,Clinic,General Medicine,Normal,0.752,1.0,0.01,Normal
PRV00083,2025-06,19,19,6910.81,6401.04,363.7268421052632,173.72,998.8459999999967,3,0,1,2,3,0,0.0,0.158,Clinic,General Medicine,Normal,0.915,1.0,0.065,Normal
PRV00083,2025-07,13,13,5504.639999999999,4916.6900000000005,423.4338461538461,184.31,1508.2359999999958,0,0,1,0,0,0,0.0,0.0,Clinic,General Medicine,Normal,1.057,1.0,0.024,Normal
PRV00083,2025-08,25,25,6533.57,5736.37,261.3428,166.67,699.9079999999992,5,0,2,2,2,0,0.04,0.08,Clinic,General Medicine,Normal,0.596,1.0,0.038,Normal
PRV00083,2025-09,21,21,6723.73,5484.5,320.17761904761903,233.19,1026.3,4,0,2,0,1,0,0.19,0.048,Clinic,General Medicine,Normal,0.837,1.0,0.027,Normal
PRV00083,2025-10,10,10,3279.51,2939.05,327.951,113.33,1223.9709999999982,1,0,1,0,1,0,0.1,0.1,Clinic,General Medicine,Normal,0.756,1.0,0.045,Normal
PRV00083,2025-11,18,18,4954.26,4243.16,275.2366666666667,167.08499999999998,669.7174999999979,2,0,4,0,0,0,0.111,0.0,Clinic,General Medicine,Normal,0.692,1.0,0.01,Normal
PRV00083,2025-12,22,22,4985.24,4265.87,226.60181818181817,170.105,466.263,2,0,4,0,2,0,0.0,0.091,Clinic,General Medicine,Normal,0.487,1.0,0.042,Normal
PRV00084,2024-01,15,15,4867.24,4107.51,324.48266666666666,225.26,1139.905,0,0,2,0,1,0,0.0,0.067,Hospital,General Medicine,Normal,0.227,1.0,0.033,Normal
PRV00084,2024-02,16,15,11658.679999999998,10481.460000000001,728.6674999999999,293.115,2631.3999999999996,2,2,2,0,0,0,0.188,0.0,Hospital,General Medicine,Normal,0.53,1.067,0.01,Normal
PRV00084,2024-03,21,21,10272.95,9333.52,489.1880952380953,269.58,1363.3,2,2,1,0,2,0,0.143,0.095,Hospital,General Medicine,Normal,0.286,1.0,0.043,Normal
PRV00084,2024-04,9,9,2834.47,2488.45,314.94111111111107,119.75,819.176,3,1,1,0,0,0,0.333,0.0,Hospital,General Medicine,Normal,0.212,1.0,0.01,Normal
PRV00084,2024-05,15,15,4408.31,3972.57,293.88733333333334,167.81,852.8129999999998,2,1,2,0,1,0,0.2,0.067,Hospital,General Medicine,Normal,0.391,1.0,0.033,Normal
PRV00084,2024-06,17,17,10348.779999999999,9189.82,608.7517647058822,197.99,2052.305999999998,1,3,0,0,1,0,0.176,0.059,Hospital,General Medicine,Normal,0.296,1.0,0.031,Normal
PRV00084,2024-07,20,20,36755.69,31109.07,1837.7845000000002,213.39,6575.936000000012,4,5,4,0,0,0,0.45,0.0,Hospital,General Medicine,Normal,1.026,1.0,0.017,Normal
PRV00084,2024-08,24,24,21179.06,18484.79,882.4608333333334,214.13,5147.280499999998,4,3,3,0,1,0,0.125,0.042,Hospital,General Medicine,Normal,0.61,1.0,0.025,Normal
PRV00084,2024-09,17,17,9590.15,7760.55,564.1264705882353,196.04,1917.0759999999973,2,1,0,0,3,0,0.059,0.176,Hospital,General Medicine,Normal,0.412,1.0,0.072,Normal
PRV00084,2024-10,16,16,17194.63,15397.4,1074.664375,309.59000000000003,4218.01,3,3,1,1,2,0,0.25,0.125,Hospital,General Medicine,Normal,0.561,1.0,0.054,Normal
PRV00084,2024-11,15,15,7020.94,5974.59,468.06266666666664,285.26,1321.656,1,3,3,0,0,0,0.333,0.0,Hospital,General Medicine,Normal,0.34,1.0,0.01,Normal
PRV00084,2024-12,21,21,15541.789999999999,13656.27,740.0852380952381,308.26,2190.78,2,5,1,0,1,1,0.238,0.048,Hospital,General Medicine,Normal,0.561,1.0,0.027,Normal
PRV00084,2025-01,20,20,4857.95,4242.58,242.89749999999998,185.0,434.2870000000004,4,0,4,1,2,0,0.05,0.1,Hospital,General Medicine,Normal,0.091,1.0,0.045,Normal
PRV00084,2025-02,12,12,9830.55,9079.84,819.2125,189.95,3724.8539999999957,1,1,1,0,1,0,0.083,0.083,Hospital,General Medicine,Normal,0.597,1.0,0.039,Normal
PRV00084,2025-03,14,14,4595.56,4132.43,328.25428571428574,156.905,1042.6509999999998,1,2,1,0,0,0,0.214,0.0,Hospital,General Medicine,Normal,0.185,1.0,0.01,Normal
PRV00084,2025-04,22,22,47847.86,38752.93,2174.902727272727,323.28999999999996,17140.699999999986,5,5,2,0,1,1,0.318,0.045,Hospital,General Medicine,Normal,1.21,1.0,0.078,Normal
PRV00084,2025-05,10,10,1885.5900000000001,1655.29,188.55900000000003,172.945,303.26,1,0,1,0,0,0,0.1,0.0,Hospital,General Medicine,Normal,0.236,1.0,0.01,Normal
PRV00084,2025-06,19,19,5953.78,5216.13,313.3568421052631,243.88,750.449999999999,2,2,0,0,1,0,0.263,0.053,Hospital,General Medicine,Normal,0.229,1.0,0.029,Normal
PRV00084,2025-07,12,12,3079.65,2454.76,256.6375,127.785,784.7064999999993,2,1,0,0,2,1,0.167,0.167,Hospital,General Medicine,Normal,0.203,1.0,0.068,Normal
PRV00084,2025-08,11,11,2425.4,2149.44,220.4909090909091,197.75,470.17,2,0,0,0,1,0,0.182,0.091,Hospital,General Medicine,Normal,0.181,1.0,0.042,Normal
PRV00084,2025-09,13,13,10749.539999999999,9841.720000000001,826.8876923076922,234.3,3535.0599999999968,0,2,5,0,2,0,0.231,0.154,Hospital,General Medicine,Normal,0.303,1.0,0.064,Normal
PRV00084,2025-10,11,11,4958.76,4340.32,450.79636363636365,262.62,1054.65,3,2,1,0,0,0,0.182,0.0,Hospital,General Medicine,Normal,0.402,1.0,0.01,Normal
PRV00084,2025-11,16,16,6144.54,5474.68,384.03375,248.42499999999998,1139.445,1,3,2,0,1,1,0.312,0.062,Hospital,General Medicine,Normal,0.204,1.0,0.032,Normal
PRV00084,2025-12,17,17,6724.24,5373.79,395.54352941176467,185.81,1146.9259999999983,3,2,3,0,3,0,0.176,0.176,Hospital,General Medicine,Normal,0.281,1.0,0.072,Normal
PRV00085,2024-01,13,13,48783.909999999996,40533.61000000001,3752.608461538461,520.61,17422.87999999994,3,0,1,1,6,0,0.077,0.462,Clinic,Cardiology,Suspicious,8.27,1.0,1.5,High Alert
PRV00085,2024-02,10,10,20143.15,16396.99,2014.315,580.52,8053.878999999994,3,0,2,0,3,0,0.0,0.3,Clinic,Cardiology,Suspicious,4.894,1.0,1.218,High Alert
PRV00085,2024-03,13,12,10551.42,8540.75,811.6476923076923,498.2,2224.7859999999987,2,0,3,0,7,0,0.077,0.538,Clinic,Cardiology,Suspicious,1.733,1.083,0.512,High Alert
PRV00085,2024-04,24,24,16198.75,13104.51,674.9479166666666,359.53,2557.1614999999974,1,0,3,1,8,0,0.125,0.333,Clinic,Cardiology,Suspicious,1.383,1.0,0.352,Watchlist
PRV00085,2024-05,17,17,9650.22,7799.63,567.66,331.86,1522.5419999999983,1,0,3,0,7,0,0.059,0.412,Clinic,Cardiology,Suspicious,1.555,1.0,0.423,Watchlist
PRV00085,2024-06,23,23,11089.83,8890.26,482.1665217391304,369.29,1040.281,4,0,3,2,8,0,0.043,0.348,Clinic,Cardiology,Suspicious,1.098,1.0,0.286,Watchlist
PRV00085,2024-07,16,16,6088.17,4927.16,380.510625,346.97,640.5325,1,0,1,1,5,0,0.062,0.312,Clinic,Cardiology,Suspicious,0.893,1.0,0.249,Watchlist
PRV00085,2024-08,15,15,13735.880000000001,11556.5,915.7253333333334,423.0,2811.492999999994,3,0,0,0,3,0,0.067,0.2,Clinic,Cardiology,Suspicious,2.654,1.0,0.624,High Alert
PRV00085,2024-09,16,16,11307.45,9425.93,706.715625,481.34000000000003,2142.085,3,0,2,0,8,0,0.0,0.5,Clinic,Cardiology,Suspicious,1.675,1.0,0.484,High Alert
PRV00085,2024-10,24,24,16808.63,13950.800000000001,700.3595833333334,391.53,943.7374999999998,2,0,3,1,13,0,0.083,0.542,Clinic,Cardiology,Suspicious,1.735,1.0,0.513,High Alert
PRV00085,2024-11,12,12,8779.57,7517.62,731.6308333333333,312.01,2407.6944999999973,0,0,0,0,7,0,0.083,0.583,Clinic,Cardiology,Suspicious,1.754,1.0,0.533,High Alert
PRV00085,2024-12,14,14,5884.97,4575.68,420.355,392.115,846.8769999999998,0,0,1,1,8,0,0.0,0.571,Clinic,Cardiology,Suspicious,0.996,1.0,0.34,Watchlist
PRV00085,2025-01,8,8,3726.6099999999997,2790.87,465.82624999999996,446.14,926.7864999999997,3,0,2,1,3,0,0.0,0.375,Clinic,Cardiology,Suspicious,0.973,1.0,0.271,Watchlist
PRV00085,2025-02,15,15,7697.93,6729.639999999999,513.1953333333333,410.09,1044.9609999999993,0,0,0,1,6,0,0.133,0.4,Clinic,Cardiology,Suspicious,1.304,1.0,0.356,Watchlist
PRV00085,2025-03,18,18,42210.94,32364.390000000003,2345.0522222222226,432.96000000000004,6711.92949999996,2,0,1,0,6,0,0.056,0.333,Clinic,Cardiology,Suspicious,5.606,1.0,1.408,High Alert
PRV00085,2025-04,18,18,11352.89,9611.8,630.7161111111111,546.0450000000001,1469.9164999999998,0,0,0,0,4,0,0.111,0.222,Clinic,Cardiology,Suspicious,1.378,1.0,0.312,Watchlist
PRV00085,2025-05,20,20,10493.4,8969.83,524.67,336.605,1646.7310000000004,1,0,3,0,8,0,0.0,0.4,Clinic,Cardiology,Suspicious,1.33,1.0,0.362,Watchlist
PRV00085,2025-06,17,17,9232.74,7490.85,543.1023529411765,485.74,949.8399999999998,2,0,2,1,9,0,0.235,0.529,Clinic,Cardiology,Suspicious,1.367,1.0,0.417,Watchlist
PRV00085,2025-07,16,16,10779.81,8704.97,673.738125,570.015,1447.99,1,0,0,0,3,0,0.062,0.188,Clinic,Cardiology,Suspicious,1.682,1.0,0.376,Watchlist
PRV00085,2025-08,24,24,11698.1,10216.73,487.42083333333335,428.925,991.1934999999997,2,0,4,0,10,0,0.0,0.417,Clinic,Cardiology,Suspicious,1.112,1.0,0.314,Watchlist
PRV00085,2025-09,13,13,11062.42,8923.630000000001,850.9553846153847,350.97,2955.793999999994,1,0,2,1,4,0,0.077,0.308,Clinic,Cardiology,Suspicious,2.225,1.0,0.554,High Alert
PRV00085,2025-10,15,15,8097.45,6480.7699999999995,539.83,481.4,1046.2669999999998,2,0,0,1,5,0,0.0,0.333,Clinic,Cardiology,Suspicious,1.244,1.0,0.318,Watchlist
PRV00085,2025-11,11,11,5166.43,4606.05,469.67545454545456,477.17,1000.645,2,0,2,0,4,0,0.182,0.364,Clinic,Cardiology,Suspicious,1.18,1.0,0.312,Watchlist
PRV00085,2025-12,12,12,4343.24,3848.95,361.93666666666667,301.67999999999995,784.3444999999999,1,0,1,0,4,0,0.083,0.333,Clinic,Cardiology,Suspicious,0.779,1.0,0.257,Watchlist
PRV00086,2024-01,21,21,4517.83,4186.41,215.1347619047619,186.92,410.67,2,0,3,1,1,0,0.0,0.048,Clinic,Pediatrics,Expensive,0.474,1.0,0.053,Normal
PRV00086,2024-02,20,19,5433.79,4869.24,271.6895,214.305,635.7025000000002,1,0,1,0,3,0,0.0,0.15,Clinic,Pediatrics,Expensive,0.66,1.053,0.088,Normal
PRV00086,2024-03,18,18,6948.64,6029.91,386.03555555555556,263.175,1155.3379999999993,3,0,3,0,1,0,0.056,0.056,Clinic,Pediatrics,Expensive,0.824,1.0,0.056,Normal
PRV00086,2024-04,22,22,8923.01,7883.08,405.59136363636367,140.565,983.9864999999999,3,0,2,1,1,0,0.0,0.045,Clinic,Pediatrics,Expensive,0.831,1.0,0.052,Normal
PRV00086,2024-05,21,21,5845.46,5152.28,278.3552380952381,254.75,470.1,2,0,0,1,1,0,0.0,0.048,Clinic,Pediatrics,Expensive,0.762,1.0,0.053,Normal
PRV00086,2024-06,16,16,5864.62,5029.82,366.53875,300.78999999999996,761.4,5,0,0,0,1,0,0.25,0.062,Clinic,Pediatrics,Expensive,0.834,1.0,0.058,Normal
PRV00086,2024-07,17,17,6005.65,5295.9,353.2735294117647,186.26,859.6619999999987,2,0,2,0,1,0,0.0,0.059,Clinic,Pediatrics,Expensive,0.829,1.0,0.057,Normal
PRV00086,2024-08,10,10,3340.68,2980.27,334.068,339.815,518.99,1,0,2,0,1,0,0.0,0.1,Clinic,Pediatrics,Expensive,0.968,1.0,0.071,Normal
PRV00086,2024-09,16,16,4975.93,4378.02,310.995625,238.66500000000002,592.745,2,0,2,0,1,0,0.188,0.062,Clinic,Pediatrics,Expensive,0.737,1.0,0.058,Normal
PRV00086,2024-10,27,27,11625.08,10121.710000000001,430.5585185185185,280.63,1154.6079999999995,4,0,3,2,5,0,0.037,0.185,Clinic,Pediatrics,Expensive,1.067,1.0,0.118,Normal
PRV00086,2024-11,16,16,7423.2,6463.91,463.95,235.335,1331.6075,1,0,3,1,2,0,0.125,0.125,Clinic,Pediatrics,Expensive,1.112,1.0,0.108,Normal
PRV00086,2024-12,14,14,5028.66,4622.07,359.19,229.94,943.8119999999997,2,0,2,0,1,0,0.071,0.071,Clinic,Pediatrics,Expensive,0.851,1.0,0.061,Normal
PRV00086,2025-01,14,14,5258.56,4649.88,375.6114285714286,273.805,832.75,3,0,2,0,0,0,0.071,0.0,Clinic,Pediatrics,Expensive,0.784,1.0,0.036,Normal
PRV00086,2025-02,13,13,23507.24,20917.89,1808.249230769231,171.49,8793.831999999971,1,0,0,3,5,0,0.0,0.385,Clinic,Pediatrics,Expensive,4.593,1.0,1.069,High Alert
PRV00086,2025-03,15,15,4075.7700000000004,3427.09,271.718,154.61,877.9579999999992,1,0,2,0,1,0,0.133,0.067,Clinic,Pediatrics,Expensive,0.65,1.0,0.059,Normal
PRV00086,2025-04,16,16,4211.76,3780.64,263.235,193.645,799.6175000000001,1,0,4,1,2,0,0.0,0.125,Clinic,Pediatrics,Expensive,0.575,1.0,0.08,Normal
PRV00086,2025-05,15,15,9144.35,7787.999999999999,609.6233333333333,212.84,2103.629999999994,2,0,2,0,0,0,0.067,0.0,Clinic,Pediatrics,Expensive,1.546,1.0,0.173,Normal
PRV00086,2025-06,16,16,4486.92,3877.22,280.4325,188.76,861.9325,5,0,0,0,0,0,0.062,0.0,Clinic,Pediatrics,Expensive,0.706,1.0,0.036,Normal
PRV00086,2025-07,24,24,5848.33,4977.37,243.68041666666667,195.17,375.27549999999985,2,0,2,0,3,0,0.167,0.125,Clinic,Pediatrics,Expensive,0.608,1.0,0.08,Normal
PRV00086,2025-08,20,20,4676.36,4002.57,233.81799999999998,178.115,490.19250000000017,2,0,3,0,1,0,0.0,0.05,Clinic,Pediatrics,Expensive,0.533,1.0,0.053,Normal
PRV00086,2025-09,15,15,8745.42,7365.9,583.028,262.5,1786.8139999999958,3,0,4,0,3,0,0.067,0.2,Clinic,Pediatrics,Expensive,1.524,1.0,0.237,Watchlist
PRV00086,2025-10,13,13,3690.79,3309.31,283.9069230769231,181.33,673.0059999999997,0,0,1,0,0,0,0.0,0.0,Clinic,Pediatrics,Expensive,0.654,1.0,0.036,Normal
PRV00086,2025-11,10,10,3222.06,2896.85,322.206,233.20999999999998,814.7204999999998,2,0,1,0,1,0,0.1,0.1,Clinic,Pediatrics,Expensive,0.81,1.0,0.071,Normal
PRV00086,2025-12,14,14,6983.57,6310.4400000000005,498.82642857142855,298.585,1480.6929999999993,5,0,0,0,1,0,0.071,0.071,Clinic,Pediatrics,Expensive,1.073,1.0,0.079,Normal
PRV00087,2024-01,5,5,957.68,797.4200000000001,191.536,209.16,251.89799999999997,0,0,0,0,0,0,0.2,0.0,Pharmacy,Pharmacy,Expensive,0.78,1.0,0.036,Normal
PRV00087,2024-02,5,5,3415.78,2850.2599999999998,683.1560000000001,121.31,2272.6,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,2.391,1.0,0.384,Watchlist
PRV00087,2024-03,2,2,406.85,373.9,203.425,203.425,313.1755,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,0.822,1.0,0.036,Normal
PRV00087,2024-04,6,6,3053.51,2756.17,508.91833333333335,266.935,1474.4650000000001,0,0,0,0,1,0,0.167,0.167,Pharmacy,Pharmacy,Expensive,1.754,1.0,0.283,Watchlist
PRV00087,2024-05,5,5,2056.33,1893.91,411.26599999999996,488.63,546.7099999999999,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,1.842,1.0,0.247,Watchlist
PRV00087,2024-06,2,2,866.27,787.45,433.135,433.135,624.5875,0,0,1,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,1.53,1.0,0.168,Normal
PRV00087,2024-07,5,5,1262.75,1177.09,252.55,204.6,472.60799999999995,0,0,0,1,1,0,0.2,0.2,Pharmacy,Pharmacy,Expensive,0.837,1.0,0.106,Normal
PRV00087,2024-08,7,7,2944.6000000000004,2656.36,420.6571428571429,338.11,735.4819999999999,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,1.506,1.0,0.162,Normal
PRV00087,2024-09,6,6,2252.88,1956.61,375.48,224.035,798.8275,0,0,0,0,0,0,0.0,0.0,Pharmacy,Pharmacy,Expensive,1.259,1.0,0.101,Normal
